TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
841,5/4/2025,1185,2091,402,3.0,3623.16,0.15,Credit
842,5/4/2025,1171,2045,403,1.0,280.93,0.0,Credit
843,5/4/2025,1168,2071,402,2.0,1968.51,0.1,Credit
844,5/4/2025,1024,2060,402,2.0,326.7,0.0,Credit
845,5/4/2025,1185,2071,402,2.0,984.26,0.05,Credit
846,5/4/2025,1167,2011,402,2.0,327.79,0.0,Cash
847,5/4/2025,1057,2095,403,3.0,2453.95,0.1,Cash
848,5/4/2025,1084,2047,403,2.0,803.95,0.05,Debit
849,5/4/2025,1118,2015,404,0.0,4049.82,0.15,Cash
850,5/4/2025,1162,2074,401,3.0,659.5,0.05,Cash
851,5/4/2025,1049,2064,401,3.0,882.12,0.05,Cash
852,5/4/2025,1135,2038,404,0.0,926.51,0.05,Debit
853,5/4/2025,1038,2017,402,2.0,741.92,0.05,Credit
854,5/4/2025,1104,2072,404,1.0,1134.81,0.1,Debit
855,5/4/2025,1080,2091,402,0.0,2717.37,0.15,Credit
856,5/4/2025,1124,2042,402,2.0,0,0.0,Debit
857,5/4/2025,1162,2007,401,3.0,583.39,0.05,Cash
858,5/4/2025,1070,2026,402,1.0,190.4,0.0,Cash
859,5/4/2025,1125,2097,401,1.0,3031.56,0.15,Credit
860,5/4/2025,1157,2055,404,3.0,53.94,0.0,Cash
861,5/4/2025,1109,2061,404,0.0,799.68,0.05,Credit
862,5/4/2025,1009,2068,402,2.0,0,0.0,Cash
863,5/4/2025,1003,2041,402,0.0,2412.63,0.1,Debit
864,5/4/2025,1173,2000,402,1.0,872.38,0.05,Debit
865,5/4/2025,1177,2044,403,1.0,373.64,0.0,Debit
866,5/4/2025,1026,2049,403,1.0,3383.42,0.15,Debit
867,5/4/2025,1016,2005,403,2.0,686.05,0.05,Debit
868,5/4/2025,1116,2093,403,3.0,755.94,0.05,Debit
869,5/4/2025,1175,2017,403,3.0,463.7,0.0,Credit
870,5/4/2025,1091,2096,402,1.0,1209.92,0.1,Credit
871,5/4/2025,1103,2002,402,1.0,779.4,0.05,Credit
872,5/4/2025,1186,2016,402,0.0,646.04,0.05,Debit
873,5/4/2025,1150,2064,402,0.0,294.04,0.0,Cash
874,5/4/2025,1093,2091,401,3.0,2717.37,0.15,Cash
875,5/4/2025,1163,2032,401,0.0,0,0.0,Debit
876,5/4/2025,1169,2013,401,0.0,935.36,0.05,Cash
877,5/4/2025,1176,2014,404,3.0,1231.5,0.1,Debit
878,5/4/2025,1097,2015,403,3.0,2699.88,0.15,Credit
879,5/4/2025,1179,2019,402,0.0,1867.86,0.1,Credit
880,5/4/2025,1077,2053,401,2.0,976.24,0.05,Credit
881,5/4/2025,1159,2077,402,3.0,561.83,0.05,Credit
882,5/4/2025,1026,2065,401,2.0,1881.36,0.1,Debit
883,5/4/2025,1029,2013,404,1.0,0,0.0,Debit
884,5/4/2025,1155,2025,403,1.0,503.32,0.05,Debit
885,5/4/2025,1091,2090,404,2.0,171.94,0.0,Cash
886,5/4/2025,1041,2005,404,1.0,385.9,0.0,Credit
887,5/4/2025,1176,2061,403,1.0,359.86,0.0,Credit
888,5/4/2025,1000,2001,401,0.0,1649.4,0.1,Cash
889,5/4/2025,1146,2085,404,1.0,653.81,0.05,Cash
890,5/4/2025,1023,2099,401,0.0,1292.64,0.1,Cash
891,5/4/2025,1065,2082,402,3.0,266.6,0.0,Debit
892,5/4/2025,1075,2033,404,0.0,2508.75,0.15,Debit
893,5/4/2025,1025,2022,401,2.0,1073.89,0.1,Cash
894,5/4/2025,1092,2086,403,3.0,894.1,0.05,Debit
895,5/4/2025,1189,2014,401,0.0,0,0.0,Credit
896,5/4/2025,1002,2017,402,2.0,0,0.0,Debit
897,5/4/2025,1091,2056,403,0.0,1049.44,0.1,Cash
898,5/4/2025,1095,2043,402,0.0,0,0.0,Cash
899,5/4/2025,1102,2051,404,2.0,93.86,0.0,Debit
900,5/4/2025,1098,2088,404,3.0,0,0.0,Cash
901,5/4/2025,1166,2021,401,1.0,0,0.0,Cash
902,5/4/2025,1178,2092,401,1.0,867.98,0.05,Debit
903,5/4/2025,1026,2053,404,3.0,1830.45,0.1,Debit
904,5/4/2025,1046,2078,404,2.0,454.43,0.0,Cash
905,5/4/2025,1156,2003,402,3.0,1925.9,0.1,Credit
906,5/4/2025,1124,2014,404,3.0,0,0.0,Credit
907,5/4/2025,1011,2008,403,2.0,106.54,0.0,Debit
908,5/4/2025,1003,2090,402,2.0,57.31,0.0,Cash
909,5/4/2025,1132,2066,401,3.0,1548.18,0.1,Debit
910,5/4/2025,1169,2093,402,3.0,755.94,0.05,Credit
911,5/4/2025,1088,2084,404,1.0,0,0.0,Debit
912,5/4/2025,1142,2078,401,0.0,568.04,0.05,Debit
913,5/4/2025,1164,2020,404,3.0,1879.15,0.1,Credit
914,5/4/2025,1042,2009,404,2.0,53.05,0.0,Debit
915,5/4/2025,1061,2042,403,0.0,167.61,0.0,Cash
916,5/4/2025,1129,2028,404,3.0,2551.76,0.15,Cash
917,5/4/2025,1060,2010,404,3.0,544.88,0.05,Debit
918,5/4/2025,1146,2057,401,3.0,436.98,0.0,Debit
919,5/4/2025,1114,2040,401,3.0,34.54,0.0,Cash
920,5/4/2025,1190,2083,401,0.0,2304.48,0.1,Credit
921,5/4/2025,1103,2052,401,0.0,2193.78,0.1,Debit
922,5/4/2025,1023,2077,403,1.0,505.65,0.05,Credit
923,5/4/2025,1167,2085,404,2.0,387.44,0.0,Debit
924,5/4/2025,1093,2006,402,3.0,594,0.05,Credit
925,5/4/2025,1084,2071,404,2.0,492.13,0.0,Credit
926,5/4/2025,1183,2057,401,0.0,873.96,0.05,Cash
927,5/4/2025,1194,2084,402,0.0,563.7,0.05,Debit
928,5/4/2025,1087,2045,403,2.0,499.42,0.0,Credit
929,5/4/2025,1179,2013,401,1.0,1683.65,0.1,Credit
930,5/4/2025,1126,2017,404,0.0,927.4,0.05,Cash
931,5/4/2025,1065,2078,402,1.0,127.81,0.0,Credit
932,5/4/2025,1030,2050,402,3.0,186.78,0.0,Debit
933,5/4/2025,1005,2024,403,0.0,621.35,0.05,Debit
934,5/4/2025,1193,2053,401,0.0,1830.45,0.1,Cash
935,5/4/2025,1197,2057,404,1.0,1179.85,0.1,Debit
936,5/4/2025,1127,2000,401,3.0,969.31,0.05,Cash
937,5/4/2025,1149,2061,402,1.0,359.86,0.0,Credit
938,5/4/2025,1187,2016,401,3.0,2584.16,0.15,Debit
939,5/4/2025,1168,2076,403,3.0,2418.21,0.1,Credit
940,5/4/2025,1107,2077,402,2.0,898.93,0.05,Credit
941,5/4/2025,1101,2043,403,3.0,3493.8,0.15,Debit
942,5/4/2025,1034,2017,404,2.0,0,0.0,Cash
943,5/4/2025,1179,2070,403,1.0,61.52,0.0,Debit
944,5/4/2025,1051,2026,403,2.0,338.5,0.0,Debit
945,5/4/2025,1172,2016,402,2.0,516.83,0.05,Debit
946,5/4/2025,1181,2014,403,3.0,246.3,0.0,Cash
947,5/4/2025,1149,2073,404,2.0,799.09,0.05,Debit
948,5/4/2025,1108,2001,401,0.0,412.35,0.0,Debit
949,5/4/2025,1097,2018,401,0.0,1084.52,0.1,Cash
950,5/4/2025,1051,2034,402,2.0,217.87,0.0,Credit
951,5/4/2025,1174,2032,402,0.0,4728,0.15,Debit
952,5/4/2025,1176,2037,402,0.0,720.28,0.05,Cash
953,5/4/2025,1091,2057,401,1.0,786.56,0.05,Cash
954,5/4/2025,1190,2082,404,1.0,239.94,0.0,Cash
955,5/4/2025,1130,2089,403,0.0,413.52,0.0,Credit
956,5/4/2025,1097,2049,404,2.0,0,0.0,Cash
957,5/4/2025,1141,2006,401,2.0,0,0.0,Cash
958,5/4/2025,1051,2079,404,1.0,1710.97,0.1,Credit
959,5/4/2025,1162,2090,403,1.0,257.9,0.0,Cash
960,5/4/2025,1198,2092,402,2.0,771.54,0.05,Credit
961,5/4/2025,1114,2022,401,1.0,3020.31,0.15,Debit
962,5/4/2025,1044,2094,401,3.0,493.35,0.0,Cash
963,5/4/2025,1010,2054,403,2.0,720.41,0.05,Debit
964,5/4/2025,1033,2020,403,0.0,751.66,0.05,Debit
965,5/4/2025,1084,2059,402,0.0,0,0.0,Credit
966,5/4/2025,1039,2041,401,2.0,0,0.0,Debit
967,5/4/2025,1125,2073,403,0.0,1997.72,0.1,Cash
968,5/4/2025,1005,2090,403,1.0,193.43,0.0,Cash
969,5/4/2025,1047,2066,401,1.0,464.45,0.0,Debit
970,5/4/2025,1106,2069,404,0.0,464.78,0.0,Credit
971,5/4/2025,1089,2028,402,2.0,0,0.0,Credit
972,5/4/2025,1084,2046,403,1.0,0,0.0,Debit
973,5/4/2025,1192,2079,404,0.0,950.54,0.05,Debit
974,5/4/2025,1029,2085,403,3.0,726.45,0.05,Cash
975,5/4/2025,1061,2082,402,0.0,533.2,0.05,Credit
976,5/4/2025,1174,2041,404,0.0,804.21,0.05,Credit
977,5/4/2025,1098,2032,403,0.0,0,0.0,Debit
978,5/4/2025,1132,2098,403,3.0,3631.44,0.15,Debit
979,5/4/2025,1124,2005,403,1.0,1157.71,0.1,Cash
980,5/4/2025,1082,2065,401,0.0,1411.02,0.1,Debit
981,5/4/2025,1042,2098,401,0.0,4539.3,0.15,Debit
982,5/4/2025,1053,2085,402,3.0,726.45,0.05,Cash
983,5/4/2025,1026,2026,404,0.0,423.12,0.0,Credit
984,5/4/2025,1191,2087,402,0.0,477.96,0.0,Credit
985,5/4/2025,1117,2091,403,0.0,1811.58,0.1,Credit
986,5/4/2025,1022,2009,401,1.0,119.36,0.0,Cash
987,5/4/2025,1064,2071,401,1.0,1107.29,0.1,Debit
988,5/4/2025,1066,2052,404,3.0,5118.82,0.15,Credit
989,5/4/2025,1161,2051,404,2.0,375.42,0.0,Cash
990,5/4/2025,1004,2049,401,0.0,939.84,0.05,Debit
991,5/4/2025,1164,2092,401,0.0,2893.26,0.15,Debit
992,5/4/2025,1179,2009,403,0.0,66.31,0.0,Cash
993,5/4/2025,1074,2087,403,0.0,477.96,0.0,Cash
994,5/4/2025,1072,2097,404,3.0,842.1,0.05,Cash
995,5/4/2025,1101,2084,401,3.0,1127.4,0.1,Cash
996,5/4/2025,1040,2068,402,1.0,2952.86,0.15,Debit
997,5/4/2025,1191,2050,403,1.0,504.31,0.05,Cash
998,5/4/2025,1076,2086,403,0.0,2682.3,0.15,Debit
999,5/4/2025,1141,2071,402,0.0,1230.32,0.1,Debit
1000,5/4/2025,1010,2000,404,0.0,3877.24,0.15,Credit
1001,5/4/2025,1078,2026,403,1.0,761.62,0.05,Debit
1002,5/4/2025,1105,2082,402,1.0,239.94,0.0,Cash
1003,5/4/2025,1047,2028,403,1.0,1148.29,0.1,Debit
1004,5/4/2025,1029,2023,401,3.0,2818.62,0.15,Debit
1005,5/4/2025,1165,2070,401,2.0,54.69,0.0,Cash
1006,5/4/2025,1171,2008,403,0.0,133.18,0.0,Debit
1007,5/4/2025,1050,2092,404,2.0,771.54,0.05,Credit
1008,5/4/2025,1091,2016,402,0.0,1292.08,0.1,Cash
1009,5/4/2025,1072,2079,401,1.0,855.49,0.05,Debit
1010,5/4/2025,1081,2062,404,2.0,495.49,0.0,Credit
1011,5/4/2025,1157,2084,403,1.0,253.67,0.0,Cash
1012,5/4/2025,1144,2072,403,2.0,672.48,0.05,Debit
1013,5/4/2025,1109,2021,401,2.0,668.33,0.05,Credit
1014,5/4/2025,1063,2028,404,2.0,510.35,0.05,Cash
1015,5/4/2025,1092,2017,403,3.0,1854.8,0.1,Cash
1016,5/4/2025,1118,2057,403,2.0,699.17,0.05,Credit
1017,5/4/2025,1124,2070,401,1.0,30.76,0.0,Credit
1018,5/4/2025,1165,2077,401,2.0,449.46,0.0,Credit
1019,5/4/2025,1035,2068,402,2.0,1968.58,0.1,Debit
1020,5/4/2025,1187,2080,401,0.0,0,0.0,Credit
1021,5/4/2025,1004,2064,401,3.0,882.12,0.05,Debit
1022,5/4/2025,1196,2075,402,0.0,2341.92,0.1,Debit
1023,5/4/2025,1141,2033,404,1.0,0,0.0,Credit
1024,5/4/2025,1093,2050,402,2.0,448.27,0.0,Debit
1025,5/4/2025,1034,2059,401,3.0,1536.15,0.1,Cash
1026,5/4/2025,1093,2064,401,1.0,793.91,0.05,Cash
1027,5/4/2025,1157,2087,402,1.0,286.78,0.0,Debit
1028,5/4/2025,1114,2020,402,1.0,676.49,0.05,Credit
1029,5/4/2025,1188,2093,404,2.0,1814.26,0.1,Debit
1030,5/4/2025,1010,2028,404,1.0,1148.29,0.1,Debit
1031,5/4/2025,1016,2033,403,1.0,2257.88,0.1,Debit
1032,5/4/2025,1010,2085,402,2.0,387.44,0.0,Credit
1033,5/4/2025,1099,2060,404,0.0,0,0.0,Cash
1034,5/4/2025,1010,2083,403,0.0,768.16,0.05,Debit
1035,5/4/2025,1180,2066,403,2.0,1238.54,0.1,Debit
1036,5/4/2025,1148,2069,402,3.0,697.17,0.05,Cash
1037,5/4/2025,1167,2048,403,0.0,1072.89,0.1,Cash
1038,5/4/2025,1132,2032,404,1.0,851.04,0.05,Credit
1039,5/4/2025,1132,2051,403,2.0,187.71,0.0,Debit
1040,5/4/2025,1124,2061,401,1.0,0,0.0,Debit
1041,5/4/2025,1112,2021,402,0.0,835.41,0.05,Cash
1042,5/4/2025,1131,2082,403,1.0,239.94,0.0,Credit
1043,5/4/2025,1038,2023,402,2.0,0,0.0,Credit
1044,5/4/2025,1154,2091,401,1.0,3260.84,0.15,Debit
1045,5/4/2025,1106,2042,401,3.0,1173.27,0.1,Debit
1046,5/4/2025,1172,2061,404,1.0,719.71,0.05,Debit
1047,5/4/2025,1151,2020,404,0.0,1127.49,0.1,Debit
1048,5/4/2025,1062,2005,402,1.0,385.9,0.0,Debit
1049,5/4/2025,1034,2080,401,1.0,2996.14,0.15,Debit
1050,5/4/2025,1014,2021,403,1.0,1503.74,0.1,Cash
1051,5/4/2025,1132,2051,401,2.0,281.57,0.0,Debit
1052,5/4/2025,1021,2027,404,3.0,775.83,0.05,Debit
1053,5/4/2025,1123,2021,402,3.0,0,0.0,Cash
1054,5/4/2025,1153,2018,402,2.0,867.62,0.05,Cash
1055,5/4/2025,1042,2092,403,3.0,1446.63,0.1,Cash
1056,5/4/2025,1152,2075,401,1.0,2107.73,0.1,Cash
1057,5/4/2025,1096,2049,402,0.0,939.84,0.05,Cash
1058,5/4/2025,1004,2025,404,1.0,0,0.0,Cash
1059,5/4/2025,1155,2012,402,3.0,623.19,0.05,Cash
1060,5/4/2025,1157,2076,401,0.0,2418.21,0.1,Cash
1061,5/4/2025,1023,2061,402,0.0,199.92,0.0,Credit
1062,5/4/2025,1198,2086,404,3.0,894.1,0.05,Credit
1063,5/4/2025,1094,2005,404,1.0,771.8,0.05,Debit
1064,5/4/2025,1123,2098,404,2.0,3631.44,0.15,Debit
1065,5/4/2025,1150,2094,401,3.0,2466.75,0.1,Debit
1066,5/4/2025,1034,2032,404,1.0,1702.08,0.1,Cash
1067,5/4/2025,1021,2036,404,2.0,348.77,0.0,Credit
1068,5/4/2025,1048,2000,401,0.0,4846.55,0.15,Credit
1069,5/4/2025,1133,2000,404,1.0,872.38,0.05,Debit
1070,5/4/2025,1176,2040,404,2.0,55.26,0.0,Credit
1071,5/4/2025,1027,2019,404,2.0,747.14,0.05,Credit
1072,5/4/2025,1066,2068,404,2.0,1968.58,0.1,Cash
1073,5/4/2025,1156,2035,404,1.0,0,0.0,Debit
1074,5/4/2025,1105,2070,404,1.0,0,0.0,Cash
1075,5/4/2025,1094,2071,404,2.0,984.26,0.05,Credit
1076,5/4/2025,1078,2073,403,3.0,499.43,0.0,Debit
1077,5/4/2025,1188,2017,401,1.0,417.33,0.0,Credit
1078,5/4/2025,1114,2089,402,0.0,827.04,0.05,Debit
1079,5/4/2025,1054,2065,404,2.0,376.27,0.0,Credit
1080,5/4/2025,1140,2078,401,1.0,255.62,0.0,Cash
1081,5/4/2025,1099,2081,401,0.0,1492.44,0.1,Credit
1082,5/4/2025,1037,2060,404,0.0,1225.14,0.1,Credit
1083,5/4/2025,1016,2033,402,2.0,2007,0.1,Cash
1084,5/4/2025,1020,2077,401,3.0,561.83,0.05,Cash
1085,5/4/2025,1102,2078,403,0.0,142.01,0.0,Cash
1086,5/4/2025,1198,2022,404,3.0,671.18,0.05,Cash
1087,5/4/2025,1002,2025,403,1.0,503.32,0.05,Cash
1088,5/4/2025,1008,2076,402,1.0,1450.93,0.1,Cash
1089,5/4/2025,1172,2004,403,1.0,834.52,0.05,Credit
1090,5/4/2025,1167,2000,402,0.0,969.31,0.05,Credit
1091,5/4/2025,1070,2099,404,2.0,1551.17,0.1,Credit
1092,5/4/2025,1171,2050,404,1.0,168.1,0.0,Credit
1093,5/4/2025,1132,2001,401,0.0,2061.75,0.1,Debit
1094,5/4/2025,1140,2036,403,2.0,348.77,0.0,Credit
1095,5/4/2025,1070,2028,402,3.0,2551.76,0.15,Credit
1096,5/4/2025,1103,2073,401,2.0,0,0.0,Debit
1097,5/4/2025,1044,2052,401,0.0,2193.78,0.1,Credit
1098,5/4/2025,1128,2037,403,0.0,0,0.0,Debit
1099,5/4/2025,1131,2032,403,3.0,4728,0.15,Cash
1100,5/4/2025,1096,2072,404,1.0,378.27,0.0,Cash
1101,5/4/2025,1193,2043,404,3.0,2620.35,0.15,Credit
1102,5/4/2025,1150,2003,404,0.0,1155.54,0.1,Debit
1103,5/4/2025,1066,2008,404,1.0,59.93,0.0,Debit
1104,5/4/2025,1173,2089,402,2.0,0,0.0,Debit
1105,5/4/2025,1105,2045,401,2.0,499.42,0.0,Credit
1106,5/4/2025,1063,2036,401,3.0,653.94,0.05,Credit
1107,5/4/2025,1172,2095,403,0.0,981.58,0.05,Cash
1108,5/4/2025,1141,2022,404,2.0,0,0.0,Cash
1109,5/4/2025,1090,2027,403,1.0,698.25,0.05,Credit
1110,5/4/2025,1191,2087,402,3.0,955.92,0.05,Credit
1111,5/4/2025,1188,2025,402,1.0,251.66,0.0,Cash
1112,5/4/2025,1067,2026,402,1.0,380.81,0.0,Cash
1113,5/4/2025,1063,2079,403,1.0,1710.97,0.1,Credit
1114,5/4/2025,1199,2013,401,0.0,5612.16,0.15,Debit
1115,5/4/2025,1173,2084,404,0.0,281.85,0.0,Cash
1116,5/4/2025,1195,2069,401,3.0,697.17,0.05,Cash
1117,5/4/2025,1095,2079,403,3.0,950.54,0.05,Debit
1118,5/4/2025,1147,2035,404,1.0,809.99,0.05,Cash
1119,5/4/2025,1195,2065,403,3.0,1411.02,0.1,Debit
1120,5/4/2025,1056,2096,402,0.0,0,0.0,Cash
1121,5/4/2025,1134,2054,404,0.0,3602.04,0.15,Credit
1122,5/4/2025,1128,2044,404,1.0,373.64,0.0,Cash
1123,5/4/2025,1117,2015,404,2.0,1619.93,0.1,Debit
1124,5/4/2025,1176,2001,401,1.0,371.12,0.0,Cash
1125,5/4/2025,1097,2074,401,2.0,527.6,0.05,Cash
1126,5/4/2025,1092,2078,403,1.0,383.43,0.0,Cash
1127,5/4/2025,1140,2033,402,2.0,1338,0.1,Cash
1128,5/4/2025,1120,2078,403,2.0,227.22,0.0,Credit
1129,5/4/2025,1047,2063,404,1.0,0,0.0,Credit
1130,5/4/2025,1107,2089,403,2.0,330.82,0.0,Credit
1131,5/4/2025,1102,2035,404,1.0,1619.98,0.1,Debit
1132,5/4/2025,1146,2016,402,0.0,0,0.0,Credit
1133,5/4/2025,1184,2034,402,3.0,680.85,0.05,Debit
1134,5/4/2025,1097,2025,402,1.0,1258.29,0.1,Credit
1135,5/4/2025,1121,2001,402,3.0,0,0.0,Debit
1136,5/4/2025,1127,2017,403,3.0,0,0.0,Debit
1137,5/4/2025,1076,2032,401,3.0,6619.2,0.15,Credit
1138,5/4/2025,1025,2088,402,0.0,0,0.0,Debit
1139,5/4/2025,1055,2032,404,0.0,945.6,0.05,Cash
1140,5/4/2025,1115,2095,403,2.0,0,0.0,Credit
1141,5/4/2025,1092,2046,403,2.0,80.23,0.0,Credit
1142,5/4/2025,1005,2052,401,2.0,1170.02,0.1,Cash
1143,5/4/2025,1173,2077,402,1.0,1516.94,0.1,Cash
1144,5/4/2025,1199,2036,403,2.0,871.92,0.05,Credit
1145,5/4/2025,1172,2065,404,3.0,2822.04,0.15,Debit
1146,5/4/2025,1020,2048,403,3.0,1072.89,0.1,Cash
1147,5/4/2025,1161,2018,402,2.0,1301.42,0.1,Debit
1148,5/4/2025,1107,2080,404,0.0,4993.56,0.15,Cash
1149,5/4/2025,1020,2020,403,1.0,1014.74,0.1,Credit
1150,5/4/2025,1080,2040,403,2.0,55.26,0.0,Debit
1151,5/4/2025,1154,2082,404,2.0,639.84,0.05,Cash
1152,5/4/2025,1113,2099,403,3.0,646.32,0.05,Cash
1153,5/4/2025,1105,2021,402,0.0,835.41,0.05,Debit
1154,5/4/2025,1032,2093,402,2.0,2419.01,0.1,Credit
1155,5/4/2025,1190,2089,401,1.0,0,0.0,Credit
1156,5/4/2025,1042,2050,401,0.0,1120.68,0.1,Debit
1157,5/4/2025,1016,2060,401,0.0,816.76,0.05,Cash
1158,5/4/2025,1197,2050,401,0.0,560.34,0.05,Cash
1159,5/4/2025,1067,2079,402,0.0,1901.08,0.1,Cash
1160,5/4/2025,1167,2049,403,1.0,0,0.0,Debit
1161,5/4/2025,1063,2094,403,3.0,493.35,0.0,Credit
1162,5/4/2025,1160,2016,402,1.0,1162.87,0.1,Debit
1163,5/4/2025,1007,2004,403,2.0,2225.4,0.1,Cash
1164,5/4/2025,1121,2059,403,3.0,2048.2,0.1,Credit
1165,5/4/2025,1034,2089,402,3.0,2481.12,0.1,Debit
1166,5/4/2025,1161,2095,404,2.0,392.63,0.0,Cash
1167,5/4/2025,1088,2061,402,0.0,799.68,0.05,Credit
1168,5/4/2025,1113,2039,403,3.0,976.44,0.05,Debit
1169,5/4/2025,1066,2019,403,0.0,933.93,0.05,Debit
1170,5/4/2025,1000,2066,402,2.0,412.85,0.0,Debit
1171,5/4/2025,1073,2060,401,3.0,0,0.0,Credit
1172,5/4/2025,1193,2061,403,0.0,199.92,0.0,Cash
1173,5/4/2025,1196,2055,403,1.0,194.18,0.0,Debit
1174,5/4/2025,1001,2070,403,1.0,61.52,0.0,Debit
1175,5/4/2025,1105,2071,404,3.0,615.16,0.05,Cash
1176,5/4/2025,1063,2020,404,3.0,375.83,0.0,Debit
1177,5/4/2025,1056,2033,401,3.0,836.25,0.05,Debit
1178,5/4/2025,1160,2030,403,2.0,271.95,0.0,Credit
1179,5/4/2025,1166,2095,403,3.0,1472.37,0.1,Credit
1180,5/4/2025,1048,2008,402,1.0,0,0.0,Credit
1181,5/4/2025,1074,2014,404,3.0,738.9,0.05,Credit
1182,5/4/2025,1069,2089,404,1.0,372.17,0.0,Debit
1183,5/4/2025,1082,2002,402,0.0,1732,0.1,Cash
1184,5/4/2025,1136,2002,402,0.0,1732,0.1,Debit
1185,5/4/2025,1072,2034,402,3.0,0,0.0,Cash
1186,5/4/2025,1186,2001,402,0.0,824.7,0.05,Debit
1187,5/4/2025,1038,2001,404,1.0,0,0.0,Cash
1188,5/4/2025,1087,2053,403,3.0,2440.6,0.1,Cash
1189,5/4/2025,1095,2059,401,2.0,1638.56,0.1,Debit
1190,5/4/2025,1020,2096,402,0.0,2688.72,0.15,Credit
1191,5/4/2025,1068,2099,404,0.0,1938.96,0.1,Credit
1192,5/4/2025,1139,2060,402,1.0,1102.63,0.1,Debit
1193,5/4/2025,1064,2048,401,0.0,715.26,0.05,Credit
1194,5/4/2025,1196,2091,402,3.0,0,0.0,Debit
1195,5/4/2025,1197,2056,402,0.0,1049.44,0.1,Debit
1196,5/4/2025,1050,2058,401,1.0,1800.22,0.1,Cash
1197,5/4/2025,1121,2049,403,2.0,751.87,0.05,Cash
1198,5/4/2025,1040,2080,401,0.0,1664.52,0.1,Credit
1199,5/4/2025,1064,2061,403,1.0,179.93,0.0,Cash
1200,5/4/2025,1092,2006,402,0.0,198,0.0,Cash
1201,5/4/2025,1060,2081,404,2.0,1193.95,0.1,Cash
1202,5/4/2025,1003,2021,403,0.0,2506.23,0.15,Debit
1203,5/4/2025,1101,2031,401,0.0,1130.6,0.1,Debit
1204,5/4/2025,1148,2088,404,1.0,0,0.0,Credit
1205,5/4/2025,1095,2098,401,1.0,2451.22,0.1,Debit
1206,5/4/2025,1040,2063,401,2.0,883.94,0.05,Credit
1207,5/4/2025,1194,2080,401,0.0,1664.52,0.1,Cash
1208,5/4/2025,1091,2082,402,0.0,0,0.0,Cash
1209,5/4/2025,1032,2062,402,2.0,1981.95,0.1,Credit
1210,5/4/2025,1142,2082,403,3.0,799.8,0.05,Cash
1211,5/4/2025,1187,2024,401,3.0,372.81,0.0,Cash
1212,5/4/2025,1091,2092,402,2.0,385.77,0.0,Credit
1213,5/4/2025,1010,2062,404,2.0,990.98,0.05,Debit
1214,5/4/2025,1138,2089,404,1.0,744.34,0.05,Credit
1215,5/4/2025,1145,2023,403,2.0,1503.26,0.1,Debit
1216,5/4/2025,1187,2059,403,1.0,1843.38,0.1,Debit
1217,5/4/2025,1017,2067,402,3.0,0,0.0,Cash
1218,5/4/2025,1075,2033,403,3.0,836.25,0.05,Debit
1219,5/4/2025,1000,2099,404,1.0,2326.75,0.1,Credit
1220,5/4/2025,1004,2079,403,1.0,0,0.0,Debit
1221,5/4/2025,1082,2092,401,3.0,0,0.0,Debit
1222,5/4/2025,1048,2067,404,1.0,785.56,0.05,Credit
1223,5/4/2025,1156,2036,403,3.0,0,0.0,Debit
1224,5/4/2025,1164,2041,401,0.0,804.21,0.05,Debit
1225,5/4/2025,1133,2084,401,0.0,0,0.0,Credit
1226,5/4/2025,1033,2022,401,1.0,604.06,0.05,Cash
1227,5/4/2025,1027,2062,402,0.0,1238.72,0.1,Debit
1228,5/4/2025,1008,2073,404,3.0,1498.29,0.1,Cash
1229,5/4/2025,1134,2079,403,0.0,950.54,0.05,Cash
1230,5/4/2025,1093,2028,401,0.0,1275.88,0.1,Debit
1231,5/4/2025,1053,2083,404,0.0,2304.48,0.1,Debit
1232,5/4/2025,1119,2081,401,2.0,0,0.0,Cash
1233,5/4/2025,1142,2095,404,2.0,1177.9,0.1,Debit
1234,5/4/2025,1181,2007,403,0.0,583.39,0.05,Debit
1235,5/4/2025,1187,2009,403,0.0,265.24,0.0,Credit
1236,5/4/2025,1055,2066,401,0.0,2580.3,0.15,Credit
1237,5/4/2025,1185,2029,404,1.0,12.16,0.0,Credit
1238,5/4/2025,1049,2067,402,1.0,261.86,0.0,Credit
1239,5/4/2025,1142,2095,404,0.0,1963.16,0.1,Credit
1240,5/4/2025,1196,2081,403,3.0,746.22,0.05,Cash
1241,5/4/2025,1179,2085,404,0.0,242.15,0.0,Cash
1242,5/4/2025,1042,2023,404,2.0,2254.9,0.1,Debit
1243,5/4/2025,1168,2020,404,2.0,601.33,0.05,Credit
1244,5/4/2025,1080,2070,403,2.0,0,0.0,Cash
1245,5/4/2025,1105,2097,404,2.0,673.68,0.05,Cash
1246,5/4/2025,1155,2030,402,3.0,509.91,0.05,Credit
1247,5/4/2025,1196,2070,403,2.0,27.34,0.0,Debit
1248,5/4/2025,1115,2057,404,0.0,1747.92,0.1,Credit
1249,5/4/2025,1185,2004,403,0.0,2781.75,0.15,Credit
1250,5/4/2025,1132,2017,403,0.0,0,0.0,Debit
1251,5/4/2025,1076,2028,402,2.0,1020.7,0.1,Cash
1252,5/4/2025,1005,2098,403,1.0,3268.3,0.15,Debit
1253,5/4/2025,1024,2004,404,2.0,1483.6,0.1,Cash
1254,5/4/2025,1039,2017,403,2.0,370.96,0.0,Debit
